"bodyparts_coords","Head_x","Head_y","Trunk_x","Trunk_y","Tail_x","Tail_y","Z_x","Z_y","behavior.label"
1,710.688354492188,276.394683837891,701.623046875,295.85986328125,692.963745117188,317.878112792969,815.359680175781,297.913024902344,"IM"
2,710.808166503906,276.363250732422,701.645568847656,295.388214111328,693.049072265625,317.70751953125,815.273376464844,297.750244140625,"IM"
3,711.536071777344,275.903198242188,701.717651367188,295.408233642578,693.092895507812,317.527587890625,815.327331542969,297.760559082031,"IM"
4,711.375244140625,276.096527099609,701.506652832031,295.444030761719,693.157958984375,317.428100585938,814.985107421875,298.978698730469,"IM"
5,711.538940429688,276.236724853516,701.504455566406,295.787902832031,690.862243652344,321.186828613281,814.995239257812,298.977813720703,"IM"
6,711.639526367188,275.883392333984,701.306640625,295.767272949219,691.342163085938,320.741638183594,814.948669433594,298.840301513672,"IM"
7,711.542907714844,276.522308349609,701.222106933594,295.725372314453,691.309326171875,320.476684570312,814.986572265625,299.544036865234,"IM"
8,711.544738769531,276.547515869141,701.23388671875,295.741943359375,691.303466796875,320.47998046875,814.995361328125,299.542205810547,"IM"
9,711.597900390625,276.526184082031,701.320495605469,295.767242431641,691.276733398438,320.49609375,815.000183105469,299.566711425781,"IM"
10,711.615661621094,276.528259277344,701.304016113281,295.759948730469,691.287414550781,320.486755371094,815.056823730469,299.611968994141,"IM"
11,711.595458984375,276.536071777344,701.330139160156,295.765319824219,691.28564453125,320.478393554688,815.183898925781,298.909088134766,"IM"
12,711.771545410156,275.818572998047,701.482482910156,295.289459228516,691.365966796875,320.308868408203,814.93310546875,298.833862304688,"IM"
13,711.760192871094,275.807067871094,701.446472167969,295.293212890625,691.361328125,320.321258544922,814.9208984375,298.833587646484,"IM"
14,711.935485839844,275.792816162109,701.472045898438,295.371917724609,691.377746582031,320.255615234375,814.927612304688,298.848449707031,"IM"
15,711.918151855469,275.814727783203,701.449523925781,295.375762939453,691.36669921875,320.257873535156,814.921142578125,298.842254638672,"IM"
16,712.002807617188,275.771240234375,701.496215820312,295.404663085938,691.341613769531,320.258819580078,814.916870117188,298.826293945312,"IM"
17,711.991943359375,275.778076171875,701.496765136719,295.422882080078,691.357055664062,320.253723144531,814.923278808594,298.816284179688,"IM"
18,711.847473144531,275.828033447266,701.433227539062,295.184631347656,691.960327148438,319.890014648438,814.916381835938,298.812896728516,"IM"
19,712.302856445312,275.464050292969,701.613647460938,294.861694335938,692.022583007812,319.892120361328,814.900146484375,298.815490722656,"IM"
20,712.292846679688,275.451843261719,701.626220703125,294.878082275391,692.027221679688,319.905700683594,814.883361816406,298.797729492188,"IM"
21,712.605346679688,275.280059814453,701.71435546875,294.856567382812,692.016418457031,319.938659667969,814.898071289062,298.821838378906,"IM"
22,712.563415527344,275.272033691406,701.736633300781,294.875610351562,692.02001953125,319.941772460938,814.924438476562,299.031707763672,"IM"
23,712.587829589844,275.259613037109,701.738464355469,294.875518798828,692.024658203125,319.956207275391,815.103332519531,297.9248046875,"IM"
24,712.811401367188,275.884704589844,701.62890625,295.138519287109,692.008911132812,320.043090820312,815.101440429688,297.9072265625,"IM"
25,712.79833984375,275.889617919922,701.636779785156,295.150512695312,691.994567871094,320.040649414062,815.115600585938,297.916015625,"IM"
26,712.790588378906,275.901245117188,701.600769042969,295.172210693359,691.697082519531,319.740966796875,814.99169921875,297.982574462891,"IM"
27,712.796447753906,275.933013916016,701.607299804688,295.186645507812,691.698608398438,319.739227294922,815.191467285156,297.275909423828,"IM"
28,712.786987304688,275.9228515625,701.613098144531,295.173919677734,691.700622558594,319.735076904297,815.097961425781,297.418060302734,"IM"
29,712.786315917969,275.923675537109,701.607360839844,295.172180175781,692.003356933594,320.064178466797,815.092346191406,297.422210693359,"IM"
30,712.430236816406,276.417602539062,702.041687011719,295.422698974609,692.176818847656,319.717041015625,815.275207519531,297.967193603516,"IM"
31,712.286193847656,276.386962890625,702.106201171875,295.283264160156,692.579895019531,319.120849609375,815.246887207031,298.790771484375,"IM"
32,712.005432128906,276.571258544922,702.123718261719,295.424102783203,692.599853515625,318.968353271484,815.221069335938,298.734710693359,"IM"
33,711.999206542969,276.554016113281,702.121032714844,295.380554199219,692.611877441406,318.940399169922,815.1953125,298.728515625,"IM"
34,711.99560546875,276.553405761719,702.167602539062,295.259796142578,692.619384765625,318.819946289062,815.183715820312,298.7509765625,"IM"
35,712.010559082031,276.541656494141,702.176696777344,295.268432617188,692.627136230469,318.827301025391,815.1953125,298.757202148438,"IM"
36,712.012939453125,276.552581787109,702.227478027344,295.26953125,692.622619628906,318.811553955078,815.200134277344,298.75341796875,"IM"
37,712.017456054688,276.595153808594,702.018310546875,295.609832763672,692.406372070312,319.371765136719,815.184509277344,298.770812988281,"IM"
38,711.975952148438,276.623809814453,701.977844238281,295.654602050781,692.3984375,319.392028808594,815.190368652344,298.266296386719,"IM"
39,711.9765625,276.626190185547,701.947021484375,295.688385009766,692.40234375,319.402954101562,815.097717285156,298.121124267578,"IM"
40,711.799743652344,276.508178710938,701.949829101562,295.576049804688,692.414184570312,319.350830078125,815.162231445312,297.705383300781,"IM"
41,711.876342773438,276.431213378906,701.999084472656,295.633483886719,692.456359863281,319.405120849609,815.026489257812,297.713897705078,"IM"
42,711.899291992188,276.449005126953,702.034301757812,295.63671875,692.463684082031,319.397521972656,815.35302734375,297.602691650391,"IM"
43,711.988098144531,276.491516113281,701.984069824219,295.605926513672,692.466552734375,319.387573242188,815.348022460938,297.601715087891,"IM"
44,712.302856445312,275.977172851562,702.018371582031,295.249420166016,692.327758789062,319.488433837891,815.28955078125,297.581115722656,"IM"
45,712.341186523438,275.972229003906,702.01318359375,295.196533203125,692.337219238281,319.454223632812,815.273986816406,297.585296630859,"IM"
46,712.351806640625,275.985443115234,702.031005859375,295.213623046875,692.354309082031,319.457489013672,815.290405273438,297.606414794922,"IM"
47,712.1767578125,276.257202148438,701.99267578125,295.405029296875,692.348022460938,319.499816894531,815.266479492188,297.618438720703,"IM"
48,712.087768554688,276.095306396484,701.998352050781,295.21484375,692.357482910156,319.453674316406,815.171020507812,297.787841796875,"IM"
49,712.45947265625,275.762725830078,702.117797851562,295.055511474609,692.384765625,319.464416503906,815.053039550781,298.098327636719,"IM"
50,712.38134765625,275.709350585938,702.267700195312,294.899536132812,692.486633300781,319.299072265625,815.039123535156,298.099487304688,"IM"
51,712.514038085938,275.942016601562,702.161193847656,295.096008300781,692.457580566406,319.338134765625,815.377136230469,297.684753417969,"IM"
52,712.494018554688,275.946929931641,702.146606445312,295.092926025391,692.464599609375,319.347015380859,815.322570800781,298.238098144531,"IM"
53,712.466003417969,275.959442138672,702.111267089844,295.136413574219,692.465454101562,319.384063720703,815.39013671875,298.337463378906,"IM"
54,712.481018066406,275.946075439453,702.122253417969,295.096984863281,692.454711914062,319.371856689453,815.429748535156,298.360900878906,"IM"
55,712.471008300781,275.976593017578,702.155517578125,295.113250732422,692.455383300781,319.351470947266,815.356994628906,298.248901367188,"IM"
56,712.476013183594,275.960144042969,702.20849609375,295.103637695312,692.451171875,319.326019287109,815.44580078125,297.799591064453,"IM"
57,712.511413574219,275.949432373047,702.224304199219,295.088043212891,692.453552246094,319.302978515625,815.481506347656,297.777587890625,"IM"
58,712.529907226562,275.937377929688,702.223510742188,295.076019287109,692.453247070312,319.310882568359,815.27978515625,297.695190429688,"IM"
59,712.567443847656,275.918731689453,702.26513671875,295.081970214844,692.468322753906,319.321044921875,815.293212890625,297.693542480469,"IM"
60,712.200256347656,276.741668701172,701.763061523438,295.450073242188,692.463928222656,319.317565917969,815.133483886719,298.126525878906,"IM"
61,711.799682617188,276.985229492188,701.703735351562,295.311370849609,692.649597167969,318.946655273438,815.184997558594,298.062225341797,"IM"
62,711.8037109375,276.989074707031,701.719543457031,295.316467285156,692.66455078125,318.947875976562,815.160949707031,298.113128662109,"IM"
63,711.818115234375,276.988189697266,701.724060058594,295.318176269531,692.651672363281,318.958129882812,815.364990234375,297.258636474609,"IM"
64,711.876403808594,276.971435546875,701.824096679688,295.279235839844,692.684631347656,318.887359619141,815.351501464844,297.289215087891,"IM"
65,711.950073242188,276.647705078125,701.96923828125,295.148956298828,692.729187011719,318.823059082031,815.168029785156,297.575073242188,"IM"
66,711.993286132812,276.663696289062,702.029052734375,295.264068603516,692.349182128906,319.224548339844,815.158935546875,297.587249755859,"IM"
67,711.800964355469,276.094604492188,702.203796386719,294.994842529297,692.37158203125,319.102661132812,815.401977539062,297.042449951172,"IM"
68,711.789001464844,276.110595703125,702.185729980469,295.003540039062,692.379516601562,319.103210449219,815.4091796875,297.048492431641,"IM"
69,711.773315429688,276.12939453125,702.159606933594,295.004150390625,692.384094238281,319.101684570312,815.414489746094,297.049438476562,"IM"
70,711.781127929688,276.120361328125,702.179382324219,295.008361816406,692.392761230469,319.091339111328,815.3388671875,297.152465820312,"IM"
71,711.8388671875,276.13134765625,702.168273925781,295.116271972656,692.522827148438,319.208465576172,815.409606933594,297.376800537109,"IM"
72,711.822509765625,276.145324707031,702.191162109375,295.121887207031,692.519653320312,319.188415527344,815.1318359375,297.797668457031,"IM"
73,711.900085449219,276.149017333984,702.165588378906,295.126281738281,692.504089355469,319.2080078125,815.149291992188,297.804870605469,"IM"
74,712.598999023438,275.508270263672,702.2314453125,294.682647705078,692.551635742188,319.147155761719,815.353332519531,297.376373291016,"IM"
75,712.580017089844,275.542175292969,702.296203613281,294.659698486328,692.56201171875,319.117126464844,815.360900878906,297.553527832031,"IM"
76,712.572265625,275.552032470703,702.237365722656,294.6787109375,692.544067382812,319.156585693359,815.370727539062,297.544769287109,"IM"
77,712.560729980469,275.533477783203,702.242431640625,294.682006835938,692.544982910156,319.171936035156,815.353820800781,297.562377929688,"IM"
78,712.567016601562,275.537353515625,702.286437988281,294.682464599609,692.551574707031,319.1474609375,815.352416992188,297.559112548828,"IM"
79,712.538208007812,275.577972412109,702.28857421875,294.690338134766,692.552673339844,319.122772216797,815.377624511719,297.560119628906,"IM"
80,712.57861328125,275.624633789062,702.044311523438,295.021423339844,691.990478515625,319.796600341797,815.31640625,297.461334228516,"IM"
