"bodyparts_coords","Head_x","Head_y","Trunk_x","Trunk_y","Tail_x","Tail_y","Z_x","Z_y","behavior.label"
1,665.456359863281,227.953475952148,658.801513671875,207.235961914062,648.906860351562,181.977844238281,848.299560546875,219.068954467773,NA
2,665.61328125,228.50846862793,658.570617675781,207.902053833008,648.538818359375,181.81233215332,848.575256347656,219.479690551758,NA
3,666.676452636719,230.588424682617,658.821105957031,209.5283203125,649.650329589844,185.410949707031,848.453308105469,220.445190429688,NA
4,666.791748046875,231.986892700195,659.532897949219,210.830139160156,649.907775878906,185.558868408203,849.142639160156,221.656158447266,NA
5,666.736206054688,232.828125,659.764526367188,211.938980102539,649.734313964844,186.408355712891,850.344421386719,222.708877563477,NA
6,666.548095703125,233.674102783203,659.642028808594,212.581619262695,650.279541015625,187.026275634766,850.658386230469,223.562774658203,NA
7,667.045654296875,233.815643310547,659.722106933594,212.591262817383,650.099975585938,186.904846191406,849.994384765625,224.15739440918,NA
8,657.561950683594,233.468505859375,662.78173828125,210.366500854492,650.346984863281,191.143997192383,848.771423339844,224.719360351562,NA
9,647.376708984375,231.136444091797,664.667358398438,213.181823730469,655.908569335938,192.923782348633,848.374450683594,226.058807373047,NA
10,640.485290527344,231.253768920898,663.033874511719,216.651473999023,667.013000488281,194.089050292969,848.402282714844,227.945495605469,NA
11,637.052001953125,232.924896240234,659.840515136719,219.532821655273,676.081604003906,201.278366088867,849.4384765625,230.502380371094,NA
12,634.003479003906,233.798583984375,657.170532226562,221.0537109375,679.951232910156,205.058837890625,850.115173339844,233.043762207031,NA
13,630.730041503906,234.268402099609,654.934997558594,222.967269897461,679.368530273438,209.904006958008,850.934204101562,235.064544677734,NA
14,627.298767089844,234.510299682617,652.146118164062,223.763000488281,678.061828613281,213.200897216797,851.4111328125,236.146041870117,NA
15,624.451538085938,235.455352783203,650.023132324219,224.57746887207,677.065063476562,214.154006958008,852.085083007812,237.338836669922,NA
16,622.55224609375,235.860855102539,647.955871582031,224.892501831055,674.78125,215.452484130859,852.203552246094,238.071990966797,NA
17,621.716125488281,238.099655151367,645.704040527344,226.181289672852,672.711975097656,216.486923217773,851.494506835938,238.186630249023,NA
18,619.651184082031,239.530471801758,643.423095703125,227.207397460938,671.651550292969,217.038284301758,850.977905273438,238.385894775391,NA
19,618.653747558594,239.940887451172,642.624877929688,227.479034423828,671.285217285156,217.237167358398,850.285095214844,239.258178710938,NA
20,616.485046386719,240.823944091797,640.794921875,228.470657348633,669.642700195312,218.013565063477,849.561645507812,239.962524414062,NA
21,615.374267578125,239.712936401367,639.32861328125,229.167251586914,667.116943359375,217.954681396484,848.637145996094,240.410217285156,NA
22,615.032775878906,237.571578979492,640.177368164062,229.451721191406,666.619934082031,218.299041748047,846.555786132812,240.162719726562,NA
23,609.353942871094,230.972259521484,640.921020507812,232.032424926758,665.111389160156,218.377456665039,843.348754882812,239.481857299805,NA
24,606.586242675781,225.732192993164,632.831848144531,231.826324462891,661.5634765625,228.230270385742,844.223876953125,243.207702636719,NA
25,602.968139648438,223.458984375,628.483581542969,230.934692382812,660.382934570312,234.017333984375,844.799743652344,243.006378173828,NA
26,599.791687011719,221.019607543945,624.67236328125,230.626571655273,654.342407226562,239.200424194336,845.713134765625,243.138458251953,NA
27,594.43701171875,220.06657409668,621.285827636719,228.972198486328,650.08203125,238.673553466797,845.853637695312,242.690628051758,NA
28,590.81982421875,218.889541625977,618.432189941406,227.166687011719,648.264770507812,238.757553100586,845.040771484375,242.026306152344,NA
29,588.123352050781,218.306411743164,614.015625,225.91081237793,644.272888183594,237.751815795898,843.440673828125,241.47509765625,NA
30,585.065124511719,216.486389160156,610.479125976562,225.385070800781,639.201538085938,236.253036499023,843.091491699219,241.006729125977,NA
31,583.553894042969,216.000762939453,608.6162109375,225.005096435547,637.11962890625,235.221710205078,842.347473144531,240.497543334961,NA
32,581.469787597656,215.520263671875,607.532958984375,225.278930664062,636.240966796875,234.691421508789,841.572998046875,240.164321899414,NA
33,578.490905761719,214.511825561523,603.881713867188,223.790771484375,632.106628417969,233.411987304688,840.88134765625,239.788879394531,NA
34,576.682800292969,214.056762695312,602.322448730469,222.391265869141,630.647705078125,234.318725585938,840.098571777344,239.496444702148,NA
35,573.714904785156,215.928146362305,601.641052246094,221.199584960938,629.266296386719,234.998245239258,838.776550292969,239.265426635742,NA
36,570.660339355469,216.105209350586,597.245422363281,219.824829101562,623.97119140625,232.217391967773,837.290649414062,238.592880249023,NA
37,567.329223632812,215.13249206543,593.62548828125,220.672912597656,623.052551269531,229.178131103516,838.633544921875,237.573745727539,NA
38,563.507202148438,212.790298461914,589.354064941406,218.7734375,617.789428710938,230.076248168945,838.153869628906,236.788681030273,NA
39,558.454284667969,212.789916992188,587.567199707031,217.68701171875,613.605651855469,229.079055786133,837.911682128906,235.935211181641,NA
40,554.571838378906,214.176284790039,583.761657714844,215.909790039062,609.646057128906,226.470748901367,837.46484375,234.474014282227,NA
41,552.51904296875,215.123184204102,581.341491699219,214.35221862793,608.469055175781,223.753799438477,837.174560546875,232.988616943359,NA
42,550.075561523438,215.834930419922,578.021545410156,214.061447143555,605.4404296875,220.913803100586,838.660827636719,231.468399047852,NA
43,546.398742675781,216.012069702148,574.323181152344,214.257843017578,600.936340332031,217.581207275391,838.697204589844,231.304962158203,NA
44,543.95751953125,216.232131958008,571.794921875,213.900802612305,600.298461914062,217.041961669922,839.191223144531,231.794281005859,NA
45,543.8642578125,222.914001464844,568.316223144531,211.745407104492,595.756530761719,216.698181152344,840.698669433594,232.312240600586,NA
46,542.04931640625,228.748229980469,564.288269042969,213.166702270508,591.713928222656,211.666961669922,840.543701171875,232.371704101562,NA
47,540.42822265625,232.163726806641,560.059143066406,215.713882446289,585.7216796875,206.918045043945,839.887145996094,233.178802490234,NA
48,539.162902832031,232.785858154297,558.437072753906,217.218521118164,583.693786621094,204.596893310547,838.717163085938,234.33137512207,NA
49,534.724548339844,236.675811767578,553.717102050781,222.124908447266,577.73388671875,207.091262817383,838.2333984375,236.015350341797,NA
50,534.724304199219,236.675857543945,553.716979980469,222.125,577.733337402344,207.09130859375,838.232482910156,236.017013549805,NA
51,533.483642578125,237.680160522461,552.719421386719,222.997192382812,576.235961914062,207.881896972656,838.667419433594,236.964172363281,NA
52,532.358581542969,239.582489013672,551.272644042969,223.879837036133,573.999389648438,208.589248657227,839.2744140625,237.938339233398,NA
53,537.02734375,242.967315673828,548.604858398438,223.66845703125,571.91259765625,208.617767333984,839.422302246094,238.844451904297,NA
54,545.097839355469,246.529861450195,544.611877441406,225.108474731445,564.192687988281,208.169815063477,840.661315917969,241.127151489258,NA
55,550.292602539062,250.173782348633,544.810913085938,230.554138183594,554.893859863281,206.45133972168,840.223815917969,242.424224853516,NA
56,552.557250976562,252.852783203125,546.177307128906,232.950347900391,548.699157714844,209.227386474609,839.695190429688,242.571624755859,NA
57,553.800109863281,254.005508422852,546.794555664062,233.357452392578,547.015258789062,207.974761962891,840.088684082031,244.151794433594,NA
58,553.786865234375,256.716033935547,548.054809570312,234.886566162109,545.2216796875,209.664245605469,840.581787109375,246.396667480469,NA
59,554.383544921875,259.305877685547,549.261596679688,237.528472900391,544.492736816406,211.775650024414,840.942321777344,247.823699951172,NA
60,555.270751953125,260.483428955078,549.594665527344,238.876724243164,544.167785644531,213.673324584961,841.315673828125,248.57421875,NA
61,556.446105957031,261.798431396484,549.769592285156,240.963562011719,545.142456054688,216.062362670898,840.574462890625,249.604583740234,NA
62,557.368957519531,262.948364257812,550.805358886719,242.058731079102,544.430603027344,217.756439208984,840.498474121094,251.982849121094,NA
63,559.009033203125,266.052764892578,551.806762695312,244.522674560547,542.345886230469,220.610229492188,840.869567871094,253.901702880859,NA
64,560.600646972656,270.232299804688,552.3876953125,247.954742431641,543.4912109375,222.056274414062,842.079895019531,256.157592773438,NA
65,564.342163085938,270.435852050781,552.751892089844,251.605377197266,544.799621582031,225.381851196289,842.075317382812,257.656127929688,NA
66,571.443664550781,268.963714599609,553.104064941406,255.479949951172,543.619750976562,232.187911987305,841.599182128906,259.643585205078,NA
67,576.637573242188,270.1875,556.117797851562,259.388916015625,538.075866699219,238.199798583984,841.353210449219,261.651733398438,NA
68,580.979553222656,272.802062988281,559.848266601562,262.732147216797,537.729309082031,245.14436340332,840.848022460938,265.527313232422,NA
69,584.68115234375,274.527130126953,560.319152832031,265.142517089844,537.804260253906,249.120666503906,841.525939941406,267.915344238281,NA
70,585.102905273438,276.131286621094,562.423217773438,265.660552978516,538.557556152344,252.083480834961,842.286010742188,269.573852539062,NA
71,588.685974121094,277.572052001953,565.144226074219,267.883575439453,538.964477539062,252.687118530273,843.010192871094,271.797088623047,NA
72,590.637023925781,278.984252929688,568.06201171875,269.676422119141,540.772155761719,255.58967590332,842.516906738281,273.377075195312,NA
73,596.132873535156,280.977966308594,572.308898925781,273.056060791016,547.376037597656,260.622680664062,842.424255371094,276.013305664062,NA
74,596.1298828125,280.985717773438,572.310363769531,273.061157226562,547.370422363281,260.623382568359,842.437805175781,276.012359619141,NA
75,598.791809082031,282.827117919922,574.513793945312,274.267272949219,546.548095703125,261.348297119141,841.555053710938,277.254547119141,NA
76,601.064086914062,283.580657958984,577.272277832031,275.690368652344,548.055419921875,262.398468017578,840.601440429688,278.075927734375,NA
77,602.380798339844,284.544647216797,577.044799804688,277.136749267578,550.291931152344,264.854522705078,840.06201171875,279.430603027344,NA
78,602.623474121094,283.463592529297,578.014587402344,278.586120605469,552.050170898438,265.062561035156,838.680053710938,278.356658935547,NA
79,603.893188476562,279.979522705078,579.351989746094,280.308624267578,553.027893066406,267.761901855469,834.853881835938,277.679229736328,NA
80,607.651733398438,277.546051025391,583.706787109375,280.318328857422,555.035583496094,271.961761474609,836.470397949219,281.0556640625,NA
81,610.603393554688,277.862854003906,585.573059082031,279.242736816406,556.423095703125,275.952423095703,838.736145019531,283.319671630859,NA
82,612.693237304688,277.538940429688,586.701538085938,279.713623046875,555.697509765625,277.876922607422,840.648315429688,284.171356201172,NA
83,614.564086914062,277.095062255859,589.488464355469,279.564971923828,557.70166015625,280.550445556641,840.401611328125,282.922607421875,NA
84,616.152160644531,277.124938964844,590.217468261719,279.830017089844,557.672485351562,280.657867431641,840.444152832031,283.005554199219,NA
85,617.387878417969,275.804748535156,591.713134765625,280.328643798828,561.332336425781,280.965148925781,841.319152832031,283.146850585938,NA
86,620.084411621094,274.419616699219,594.860412597656,281.008056640625,565.895751953125,281.067443847656,840.358093261719,282.734497070312,NA
87,624.520385742188,274.571685791016,598.364685058594,279.441467285156,568.653259277344,286.290466308594,839.489990234375,283.508483886719,NA
88,629.657104492188,274.565063476562,602.18701171875,278.984924316406,572.651245117188,285.302551269531,840.52392578125,282.734771728516,NA
89,633.372131347656,273.802764892578,605.866638183594,278.995361328125,574.170959472656,284.679260253906,841.695617675781,280.728515625,NA
90,635.047668457031,273.158935546875,608.356140136719,279.543579101562,578.224731445312,284.468170166016,843.069274902344,280.912689208984,NA
91,636.890502929688,273.092803955078,610.998229980469,278.383422851562,581.181701660156,285.16650390625,842.825988769531,280.485412597656,NA
92,640.674133300781,272.660400390625,614.719116210938,277.236999511719,586.45703125,284.153350830078,842.357421875,280.564117431641,NA
93,640.76318359375,270.282379150391,617.233276367188,278.321472167969,584.734191894531,284.211486816406,843.922790527344,279.695190429688,NA
94,641.681274414062,262.840972900391,620.802612304688,277.980285644531,590.582153320312,285.464538574219,845.626831054688,278.592590332031,NA
95,644.204528808594,258.003173828125,624.011657714844,275.980072021484,597.592590332031,287.964874267578,845.513671875,278.508422851562,NA
96,645.059387207031,254.758590698242,626.005493164062,271.885559082031,602.664611816406,290.361175537109,844.958801269531,278.221801757812,NA
97,647.116516113281,252.197113037109,627.084899902344,269.407775878906,607.238708496094,291.232086181641,844.276184082031,277.155181884766,NA
98,648.2314453125,249.475845336914,628.815856933594,267.292694091797,608.881713867188,290.527191162109,844.544677734375,275.14990234375,NA
99,650.282958984375,246.532089233398,630.878234863281,265.484497070312,610.456115722656,288.744781494141,844.384643554688,273.292572021484,NA
100,651.92041015625,244.713287353516,633.351135253906,263.285552978516,612.375793457031,287.232635498047,844.969360351562,271.793609619141,NA
101,653.56396484375,242.149169921875,635.1123046875,261.070495605469,613.917236328125,284.252380371094,844.922424316406,270.296264648438,NA
102,654.133544921875,241.11491394043,635.61572265625,260.246063232422,614.174011230469,283.755249023438,844.419799804688,269.5380859375,NA
103,652.557006835938,238.810287475586,637.045532226562,258.878295898438,616.13623046875,279.660919189453,845.233459472656,267.443023681641,NA
104,648.420166015625,232.73014831543,639.532897949219,257.955932617188,620.529418945312,279.218841552734,846.019653320312,263.257965087891,NA
105,649.567016601562,224.508987426758,642.138854980469,250.080505371094,629.474060058594,278.131988525391,844.856323242188,260.16455078125,NA
106,649.852172851562,221.858047485352,642.206970214844,247.710372924805,634.179260253906,276.744567871094,844.733215332031,256.893676757812,NA
107,649.799621582031,215.967041015625,643.150512695312,243.020660400391,635.2578125,273.603088378906,844.875854492188,252.719451904297,NA
108,651.000061035156,210.758575439453,643.370422363281,237.766647338867,636.554748535156,271.082061767578,845.489685058594,247.485504150391,NA
109,653.035034179688,201.932098388672,646.653503417969,230.231201171875,638.259155273438,263.461486816406,844.561401367188,241.239013671875,NA
110,653.070068359375,202.046981811523,646.66357421875,230.22509765625,638.230285644531,263.49609375,844.576049804688,241.246459960938,NA
111,653.2919921875,199.297225952148,647.529663085938,226.578704833984,639.971618652344,259.536315917969,844.365844726562,238.552474975586,NA
