"bodyparts_coords","Head_x","Head_y","Trunk_x","Trunk_y","Tail_x","Tail_y","Z_x","Z_y","behavior.label"
1,715.587524414062,263.401580810547,716.236877441406,236.290466308594,716.085754394531,207.067413330078,896.814819335938,243.342208862305,NA
2,715.569946289062,269.298797607422,716.654968261719,240.57275390625,715.572082519531,207.034515380859,895.297241210938,246.998611450195,NA
3,715.606384277344,269.495910644531,716.510131835938,241.294372558594,715.581909179688,207.414810180664,895.395263671875,247.124282836914,NA
4,715.3994140625,278.393676757812,715.805969238281,250.469360351562,716.323364257812,216.840042114258,894.353881835938,254.990692138672,NA
5,715.809448242188,282.445587158203,715.9541015625,255.674072265625,716.462097167969,221.271575927734,893.222045898438,257.225891113281,NA
6,715.540222167969,285.609527587891,716.071960449219,258.638854980469,716.371276855469,225.368591308594,891.315795898438,258.795318603516,NA
7,714.893371582031,289.185333251953,715.889099121094,263.106170654297,715.390075683594,230.71337890625,889.647705078125,261.147247314453,NA
8,714.261840820312,292.2783203125,716.022094726562,265.389526367188,715.628112792969,234.395874023438,887.926147460938,265.166229248047,NA
9,714.632141113281,295.045989990234,716.54150390625,268.695831298828,716.114868164062,237.337677001953,886.112731933594,269.545989990234,NA
10,715.447814941406,298.899444580078,716.2255859375,273.014739990234,715.890991210938,242.16455078125,884.136352539062,272.648315429688,NA
11,715.612915039062,302.156829833984,715.934692382812,276.284332275391,715.382202148438,245.803009033203,882.405700683594,274.861877441406,NA
12,715.602355957031,303.527313232422,715.364074707031,279.943328857422,716.854187011719,251.852783203125,879.967834472656,277.800354003906,NA
13,719.375732421875,310.262054443359,716.413757324219,285.654937744141,712.58544921875,259.634155273438,878.642761230469,281.403564453125,NA
14,718.637634277344,316.037353515625,718.573425292969,290.662445068359,711.186462402344,264.800933837891,876.127685546875,287.029327392578,NA
15,718.639038085938,315.934020996094,718.511352539062,290.369323730469,711.046875,264.149597167969,876.147888183594,287.021392822266,NA
16,707.72705078125,331.877197265625,717.887512207031,309.413818359375,721.116821289062,279.991333007812,873.430236816406,298.987609863281,NA
17,707.721069335938,331.858551025391,717.898193359375,309.343383789062,720.390014648438,280.630920410156,873.428588867188,298.910278320312,NA
18,703.805786132812,345.150451660156,712.948547363281,320.343963623047,722.42822265625,291.774841308594,872.135070800781,308.995574951172,NA
19,700.561157226562,350.374847412109,711.393676757812,325.9306640625,720.84130859375,294.762451171875,871.160217285156,316.679260253906,NA
20,696.668701171875,356.559295654297,707.876220703125,333.259918212891,719.168518066406,301.426849365234,870.568420410156,321.489166259766,NA
21,694.450439453125,361.857299804688,705.737548828125,338.512786865234,717.175964355469,311.633544921875,870.187866210938,325.784851074219,NA
22,691.768676757812,366.816711425781,702.516174316406,344.078521728516,716.038452148438,316.479888916016,869.363220214844,329.243865966797,NA
23,689.017822265625,370.761138916016,701.115966796875,347.516845703125,714.036193847656,320.209411621094,868.747192382812,334.712677001953,NA
24,687.871826171875,375.257385253906,700.201477050781,351.712921142578,712.326232910156,324.502960205078,868.069641113281,336.903167724609,NA
25,685.838195800781,379.264404296875,697.486328125,355.593566894531,711.176513671875,327.758483886719,867.564208984375,340.830444335938,NA
26,684.117126464844,382.268188476562,696.271606445312,358.609191894531,709.434631347656,331.010437011719,867.21484375,343.429412841797,NA
27,684.115295410156,382.258880615234,696.261779785156,358.556030273438,709.432922363281,330.938232421875,867.234008789062,343.437713623047,NA
28,680.044006347656,388.262023925781,692.3076171875,365.593872070312,705.637145996094,337.751983642578,865.65966796875,349.852966308594,NA
29,678.366333007812,391.226348876953,690.918701171875,367.797698974609,704.349304199219,339.91796875,864.880126953125,351.976318359375,NA
30,675.854797363281,395.331085205078,688.731262207031,371.520690917969,703.1357421875,343.809997558594,863.76806640625,353.854431152344,NA
31,671.529052734375,394.562042236328,688.038879394531,374.644683837891,699.210083007812,346.473266601562,862.629516601562,356.076324462891,NA
32,663.235900878906,396.122619628906,683.913024902344,380.322723388672,699.609069824219,357.940551757812,862.326721191406,361.475616455078,NA
33,656.381469726562,406.744781494141,675.346374511719,385.883605957031,696.894165039062,368.128631591797,863.335571289062,368.665344238281,NA
34,651.620849609375,417.613891601562,666.949096679688,395.557159423828,685.754821777344,373.503997802734,864.12939453125,374.6162109375,NA
35,645.580444335938,426.555603027344,661.880126953125,402.591430664062,678.975402832031,377.266052246094,865.254516601562,379.984985351562,NA
36,638.995422363281,434.047607421875,655.901672363281,410.455688476562,674.186889648438,382.407043457031,866.29296875,386.940826416016,NA
37,635.432250976562,440.235656738281,651.467712402344,417.229370117188,669.44677734375,390.815185546875,867.255554199219,393.121215820312,NA
38,631.131652832031,446.031341552734,646.820617675781,424.413909912109,664.609741210938,398.204498291016,868.484313964844,397.698059082031,NA
39,631.133239746094,446.030151367188,646.828674316406,424.405548095703,664.625610351562,398.179870605469,868.485656738281,397.712066650391,NA
40,646.850036621094,456.859924316406,634.885925292969,438.296875,647.094177246094,415.278167724609,872.050415039062,406.047546386719,NA
41,664.559143066406,456.340759277344,641.304809570312,448.360717773438,626.03515625,428.999359130859,874.294250488281,407.717742919922,NA
42,673.680908203125,456.484466552734,649.609924316406,449.059020996094,625.23828125,437.970489501953,876.648681640625,412.683319091797,NA
43,680.027038574219,458.273284912109,655.939147949219,448.014953613281,627.14306640625,439.184509277344,880.074096679688,415.421813964844,NA
44,682.735229492188,463.778198242188,663.401672363281,450.794067382812,635.025756835938,438.451477050781,883.070983886719,419.252136230469,NA
45,690.547607421875,463.698303222656,666.926025390625,453.116516113281,647.282836914062,435.315948486328,885.071044921875,417.807678222656,NA
46,697.301391601562,450.493560791016,676.936157226562,459.252899169922,652.404602050781,449.823455810547,889.073547363281,420.245727539062,NA
47,699.0888671875,431.250549316406,687.671508789062,452.957336425781,665.878845214844,465.533050537109,895.564025878906,420.124786376953,NA
48,704.509033203125,418.227966308594,691.896728515625,439.969635009766,678.06494140625,464.579345703125,896.695434570312,413.967132568359,NA
49,712.061950683594,405.320709228516,695.094970703125,427.45263671875,681.128112792969,457.394104003906,897.829956054688,405.558685302734,NA
50,715.254028320312,397.594116210938,699.386413574219,417.353454589844,682.180725097656,446.352966308594,897.249145507812,397.213592529297,NA
51,715.236328125,397.59619140625,699.282470703125,417.46484375,681.938354492188,446.834106445312,897.249694824219,397.201507568359,NA
52,721.211547851562,381.826934814453,705.770935058594,403.07666015625,688.036254882812,430.460601806641,897.290893554688,385.257568359375,NA
53,723.715759277344,376.083404541016,707.636840820312,397.499328613281,690.489929199219,423.61962890625,896.583679199219,379.148254394531,NA
54,725.820068359375,370.450225830078,710.462951660156,392.982971191406,692.791809082031,418.079803466797,897.195556640625,374.117614746094,NA
55,724.291381835938,364.293029785156,714.653076171875,385.821044921875,697.302795410156,407.829620361328,897.099182128906,369.053253173828,NA
56,715.559326171875,350.257507324219,720.156616210938,374.9609375,706.796081542969,406.124206542969,897.157348632812,360.963287353516,NA
57,714.229919433594,342.383392333984,714.395263671875,367.553680419922,714.952209472656,399.545196533203,896.659118652344,356.242065429688,NA
58,714.332946777344,331.217041015625,711.1220703125,358.895355224609,713.812133789062,387.565887451172,896.350219726562,347.357177734375,NA
59,713.976379394531,322.642272949219,709.812683105469,349.253204345703,711.002136230469,383.492553710938,896.27978515625,340.503265380859,NA
60,713.275390625,315.170318603516,710.278625488281,340.919097900391,706.900817871094,371.058135986328,896.148315429688,333.948089599609,NA
61,712.629699707031,311.391357421875,707.946411132812,335.339019775391,709.745300292969,366.560333251953,896.588500976562,328.708129882812,NA
62,721.359313964844,305.032348632812,704.463439941406,325.876831054688,705.393615722656,357.007843017578,896.584655761719,321.821472167969,NA
63,721.293701171875,305.080108642578,704.35400390625,326.252807617188,705.890869140625,358.185424804688,896.595031738281,321.82861328125,NA
64,725.664245605469,286.343841552734,712.114074707031,308.120391845703,700.551513671875,336.897216796875,902.9501953125,306.06298828125,NA
65,726.485656738281,279.300903320312,712.446350097656,301.816741943359,701.856994628906,333.309539794922,905.081726074219,299.726196289062,NA
66,728.095764160156,272.078491210938,715.046081542969,295.894836425781,702.420043945312,325.419952392578,907.181396484375,294.034271240234,NA
67,726.90234375,265.63427734375,716.973693847656,290.926422119141,703.536193847656,319.881317138672,908.735595703125,289.797210693359,NA
68,727.014709472656,260.976989746094,716.341796875,286.585327148438,705.628051757812,317.653381347656,909.255187988281,287.522735595703,NA
69,726.97021484375,259.424591064453,716.169555664062,283.736877441406,707.775573730469,314.647979736328,909.927734375,284.567047119141,NA
70,727.799011230469,255.541320800781,716.466918945312,280.376800537109,707.132446289062,310.089141845703,909.955749511719,281.132110595703,NA
71,725.797546386719,251.767990112305,717.944458007812,275.673858642578,704.796081542969,303.294738769531,910.437194824219,278.127014160156,NA
72,711.594299316406,242.176605224609,721.428527832031,265.539184570312,710.135070800781,298.099212646484,910.379272460938,271.486968994141,NA
73,706.218444824219,238.037475585938,717.551940917969,258.532897949219,721.475341796875,288.32373046875,906.752319335938,266.856872558594,NA
74,701.514343261719,230.930938720703,711.288330078125,253.196105957031,723.667175292969,279.406707763672,902.239990234375,259.469970703125,NA
75,701.5146484375,230.952026367188,711.295715332031,253.213668823242,723.680786132812,279.458099365234,902.225158691406,259.473510742188,NA
76,694.190612792969,215.268783569336,703.886535644531,239.312286376953,714.454650878906,266.380218505859,893.3154296875,247.561218261719,NA
77,692.412536621094,208.52116394043,700.284729003906,235.05778503418,712.222778320312,263.464721679688,889.039978027344,243.388336181641,NA
78,701.978759765625,207.769241333008,691.360900878906,231.502700805664,707.338623046875,256.947052001953,886.794250488281,238.434097290039,NA
79,716.284118652344,208.134063720703,694.0390625,217.962829589844,680.183532714844,240.523696899414,885.927185058594,235.788833618164,NA
80,722.42822265625,206.086395263672,700.922729492188,217.211776733398,675.77001953125,233.233947753906,886.939453125,230.235977172852,NA
81,726.021484375,202.902206420898,706.765319824219,215.929168701172,678.653686523438,229.914596557617,888.740173339844,225.132553100586,NA
82,727.146362304688,195.962829589844,710.15771484375,215.330108642578,684.286193847656,231.316635131836,890.392150878906,222.095474243164,NA
83,727.094055175781,193.769409179688,710.486999511719,214.205261230469,687.390686035156,234.261871337891,891.015686035156,223.073791503906,NA
84,726.526733398438,192.502151489258,710.635803222656,211.481903076172,689.617614746094,233.104614257812,891.29736328125,222.755355834961,NA
85,726.1591796875,193.640472412109,706.282348632812,208.764511108398,689.070678710938,231.547088623047,890.654663085938,223.266006469727,NA
86,724.281311035156,203.827133178711,700.451721191406,201.007705688477,685.9580078125,224.347503662109,889.722412109375,222.893966674805,NA
87,724.389099121094,203.848007202148,700.382934570312,200.955490112305,685.940490722656,224.341522216797,889.698913574219,222.866195678711,NA
88,724.1767578125,220.539016723633,706.454162597656,202.922592163086,681.963806152344,195.596603393555,888.23876953125,221.061737060547,NA
89,723.8134765625,223.323791503906,705.569763183594,206.57878112793,680.210266113281,193.373886108398,887.805297851562,221.970642089844,NA
90,724.2578125,226.297256469727,703.734252929688,209.834365844727,681.450927734375,193.181838989258,886.416931152344,222.429702758789,NA
91,724.699645996094,227.398651123047,703.43603515625,212.619934082031,681.022399902344,195.973770141602,884.913879394531,224.249267578125,NA
92,725.628967285156,228.856460571289,702.76171875,213.820953369141,679.930908203125,199.602676391602,883.123046875,226.554489135742,NA
93,725.122802734375,230.551788330078,703.885986328125,216.025512695312,678.671081542969,200.075057983398,880.334045410156,229.668991088867,NA
94,725.47216796875,232.925994873047,704.766906738281,217.144729614258,679.372314453125,202.150665283203,878.638244628906,231.106460571289,NA
95,724.889099121094,233.912612915039,704.718139648438,218.73274230957,680.754028320312,203.827117919922,877.791381835938,231.479553222656,NA
96,724.680358886719,235.656982421875,705.4921875,221.098846435547,683.327026367188,203.72802734375,876.399169921875,231.212265014648,NA
97,724.323181152344,237.725952148438,705.436767578125,222.940124511719,684.689331054688,204.124389648438,875.093566894531,231.276458740234,NA
98,724.893188476562,239.729721069336,705.621887207031,224.097900390625,685.361877441406,207.751968383789,873.181945800781,232.847320556641,NA
99,724.895690917969,239.748474121094,705.692565917969,224.118255615234,685.494140625,207.824935913086,873.210510253906,232.872283935547,NA
100,725.396606445312,251.848190307617,712.289245605469,230.906799316406,693.830749511719,209.728332519531,870.941040039062,239.072509765625,NA
101,726.618774414062,256.505310058594,712.862182617188,234.718597412109,696.707702636719,209.732177734375,870.993713378906,241.708938598633,NA
102,726.596313476562,261.884185791016,713.126281738281,238.939468383789,697.667114257812,212.041168212891,871.222839355469,244.525512695312,NA
103,726.177185058594,263.347686767578,712.399108886719,241.066848754883,698.802673339844,212.989456176758,870.614135742188,245.837493896484,NA
104,725.919860839844,265.132202148438,713.043518066406,243.185150146484,700.447937011719,216.047912597656,870.177856445312,248.760894775391,NA
105,725.626281738281,266.883575439453,713.451416015625,244.962692260742,700.830627441406,218.889251708984,869.770324707031,250.582672119141,NA
106,725.359558105469,269.097076416016,713.573303222656,247.484603881836,700.492309570312,221.132614135742,869.454833984375,252.448623657227,NA
