"bodyparts_coords","Head_x","Head_y","Trunk_x","Trunk_y","Tail_x","Tail_y","Z_x","Z_y","behavior.label"
1,568.743774414062,263.358276367188,573.515502929688,241.221633911133,575.080871582031,211.154876708984,431.351776123047,251.490310668945,NA
2,566.639892578125,274.0966796875,572.712524414062,250.998474121094,576.828918457031,222.314956665039,431.731475830078,260.006225585938,NA
3,566.056579589844,277.190948486328,571.921875,255.308944702148,576.18896484375,226.525756835938,431.62744140625,262.907501220703,NA
4,566.07958984375,277.231262207031,571.900756835938,255.323516845703,576.194030761719,226.426956176758,431.6083984375,262.962707519531,NA
5,564.414855957031,279.252593994141,572.51416015625,257.410430908203,575.997009277344,228.711273193359,431.874450683594,266.226745605469,NA
6,559.132568359375,276.518035888672,574.802673339844,263.605133056641,576.466186523438,235.964370727539,432.806945800781,269.50830078125,NA
7,556.199523925781,272.10693359375,577.509765625,266.863403320312,582.138671875,244.956604003906,433.770538330078,270.470764160156,NA
8,547.358215332031,263.532348632812,569.08203125,270.943084716797,590.904724121094,258.859954833984,431.636932373047,274.882171630859,NA
9,547.176452636719,260.833068847656,566.78369140625,271.03955078125,592.12841796875,266.515716552734,425.881530761719,275.848266601562,NA
10,548.211059570312,258.715606689453,566.299194335938,270.228393554688,592.672241210938,276.9267578125,423.713623046875,275.982238769531,NA
11,548.807556152344,258.238800048828,568.026428222656,270.275665283203,594.265197753906,281.696380615234,423.002746582031,277.121978759766,NA
12,548.11474609375,256.340118408203,568.393859863281,269.498748779297,592.011047363281,285.737701416016,421.2958984375,277.750549316406,NA
13,548.324768066406,256.032958984375,569.593627929688,267.763610839844,589.226196289062,286.170837402344,420.286865234375,278.193359375,NA
14,551.740356445312,252.109146118164,569.338134765625,265.459320068359,592.03125,279.133331298828,417.004425048828,275.036468505859,NA
15,552.933654785156,252.588790893555,570.35498046875,265.724334716797,592.928039550781,280.968231201172,418.060791015625,275.926208496094,NA
16,555.607177734375,245.907440185547,569.170532226562,263.847595214844,592.455200195312,282.330047607422,415.674957275391,273.069396972656,NA
17,558.228576660156,239.682922363281,569.604614257812,262.033325195312,589.995422363281,285.932922363281,414.863586425781,271.317077636719,NA
18,560.152770996094,235.859252929688,569.903381347656,259.4384765625,588.8115234375,286.984649658203,415.030578613281,269.982086181641,NA
19,558.763366699219,231.379913330078,569.350708007812,253.74006652832,584.004211425781,282.468505859375,414.009521484375,266.822143554688,NA
20,557.930908203125,228.787963867188,569.296203613281,249.018264770508,582.127746582031,275.997009277344,414.813293457031,264.768798828125,NA
21,556.438293457031,225.858764648438,568.559692382812,246.604843139648,582.767395019531,271.733520507812,415.89404296875,261.302124023438,NA
22,556.104797363281,223.767196655273,567.73046875,243.734817504883,583.3330078125,268.001312255859,415.570770263672,257.979370117188,NA
23,555.660827636719,222.109832763672,567.90771484375,242.366653442383,583.267578125,266.456176757812,416.449432373047,255.52131652832,NA
24,555.376037597656,220.751663208008,567.559753417969,240.958221435547,583.663024902344,266.088043212891,417.810119628906,254.320709228516,NA
25,555.093078613281,219.361770629883,567.057556152344,239.469772338867,583.18505859375,264.1201171875,418.180725097656,251.230529785156,NA
26,553.658020019531,217.655090332031,567.83251953125,236.643188476562,581.019226074219,262.631652832031,419.044952392578,249.8955078125,NA
27,551.786865234375,218.747512817383,569.450073242188,232.606903076172,579.73681640625,256.577453613281,419.174377441406,248.878814697266,NA
28,550.054748535156,216.47135925293,566.653137207031,230.161727905273,582.856018066406,249.936920166016,419.66455078125,247.964660644531,NA
29,550.174743652344,215.33740234375,567.51611328125,230.096908569336,585.23095703125,250.372085571289,420.507476806641,246.275665283203,NA
30,549.4140625,213.252059936523,566.800415039062,228.580947875977,586.31103515625,250.049423217773,421.566467285156,245.705642700195,NA
31,549.982788085938,212.179382324219,567.763732910156,227.629974365234,585.806823730469,250.320541381836,422.892303466797,243.910186767578,NA
32,548.738891601562,210.429824829102,568.036499023438,224.685638427734,583.86669921875,248.343490600586,423.641204833984,242.679916381836,NA
33,548.3466796875,208.920257568359,567.735717773438,221.887542724609,584.523986816406,242.415176391602,424.490142822266,240.763427734375,NA
34,549.90576171875,206.391754150391,566.892211914062,220.662872314453,587.853088378906,237.565963745117,424.835388183594,236.483322143555,NA
35,549.311889648438,201.510040283203,565.565979003906,217.941146850586,586.075317382812,238.252212524414,424.909576416016,234.181137084961,NA
36,549.077209472656,199.357879638672,568.246337890625,213.955917358398,584.426208496094,239.291244506836,424.483032226562,232.492141723633,NA
37,547.807800292969,197.272613525391,566.573303222656,207.190383911133,583.897888183594,226.367080688477,424.835205078125,229.822219848633,NA
38,548.133972167969,191.13493347168,566.710083007812,205.786499023438,588.868957519531,222.501495361328,422.411956787109,225.531723022461,NA
39,549.220520019531,189.920776367188,567.257995605469,203.512115478516,587.1064453125,223.210067749023,419.849731445312,223.190979003906,NA
40,548.104309082031,186.496765136719,565.861389160156,199.406524658203,585.480712890625,218.283813476562,417.481964111328,220.654510498047,NA
41,548.605285644531,184.159820556641,565.137390136719,197.999847412109,583.8984375,212.263793945312,415.581115722656,218.845336914062,NA
42,548.3759765625,180.487152099609,564.93994140625,196.557235717773,587.809753417969,213.056671142578,412.396942138672,217.698791503906,NA
43,549.357482910156,177.587265014648,565.368713378906,193.865417480469,582.838623046875,214.09147644043,410.181854248047,216.214324951172,NA
44,547.775573730469,174.992645263672,565.952392578125,188.733840942383,583.026062011719,209.488906860352,408.773590087891,213.091262817383,NA
45,547.260314941406,173.285568237305,566.3349609375,186.605270385742,584.98046875,201.813217163086,406.014831542969,211.257293701172,NA
46,548.699401855469,172.270431518555,566.942749023438,185.372024536133,588.211853027344,201.164489746094,403.664611816406,207.844955444336,NA
47,547.320556640625,173.248657226562,568.425231933594,180.907379150391,584.467041015625,199.266998291016,402.664855957031,208.479156494141,NA
48,550.445007324219,185.945587158203,568.8154296875,175.233459472656,585.980651855469,191.830978393555,404.309387207031,206.336608886719,NA
49,550.279296875,194.260391235352,563.965087890625,180.137466430664,583.182678222656,172.257461547852,406.913696289062,207.972137451172,NA
50,550.041809082031,204.831573486328,559.813049316406,190.491561889648,573.523986816406,173.637756347656,408.804595947266,212.382095336914,NA
51,550.054077148438,204.887954711914,559.74365234375,190.519134521484,573.531433105469,173.707595825195,408.743499755859,212.351715087891,NA
52,548.695190429688,209.399703979492,560.660095214844,193.81233215332,573.524719238281,174.980941772461,411.543243408203,215.263793945312,NA
53,549.211547851562,211.216857910156,561.987548828125,196.233108520508,575.885986328125,175.905853271484,413.956146240234,216.867172241211,NA
54,549.246948242188,214.070831298828,562.570617675781,198.533172607422,577.466796875,179.178085327148,415.693542480469,218.933410644531,NA
55,550.6279296875,216.665893554688,562.048461914062,200.807312011719,579.784912109375,183.789733886719,417.662078857422,220.744415283203,NA
56,554.621337890625,221.601013183594,559.896240234375,203.353271484375,579.119201660156,186.100006103516,420.664367675781,223.185028076172,NA
57,563.193298339844,227.322570800781,559.9365234375,207.698638916016,571.474975585938,185.456237792969,420.730743408203,224.156921386719,NA
58,567.81103515625,230.911651611328,562.783996582031,213.018737792969,566.166687011719,186.420288085938,421.486663818359,225.533966064453,NA
59,570.861755371094,234.673355102539,564.897277832031,215.450012207031,564.750366210938,187.513412475586,422.853881835938,227.833770751953,NA
60,571.44775390625,238.752578735352,568.555297851562,218.814086914062,563.184936523438,190.958526611328,426.014923095703,231.059646606445,NA
61,571.590393066406,240.809356689453,570.027282714844,220.094482421875,564.494323730469,193.766723632812,427.210845947266,233.666717529297,NA
62,572.851867675781,244.619369506836,570.824951171875,222.389221191406,564.788757324219,193.478744506836,429.408721923828,235.499618530273,"SW"
63,574.349060058594,246.114974975586,571.483703613281,224.509552001953,566.311218261719,197.413757324219,431.012084960938,237.514678955078,"SW"
64,576.318725585938,250.250183105469,572.205810546875,228.350952148438,568.08740234375,200.444793701172,434.123474121094,238.636596679688,"SW"
65,578.077270507812,252.083557128906,572.918701171875,230.520080566406,568.208923339844,200.410003662109,435.767150878906,242.346374511719,"SW"
66,579.161376953125,253.775894165039,573.610229492188,232.818130493164,568.545654296875,202.383682250977,436.877471923828,242.940795898438,"SW"
67,580.737609863281,254.108123779297,574.218994140625,233.710891723633,568.798217773438,206.015975952148,438.413360595703,244.086074829102,"SW"
68,585.956787109375,256.163116455078,575.238098144531,237.76220703125,567.7099609375,215.51692199707,439.187561035156,246.863983154297,"SW"
69,584.621459960938,263.281188964844,579.177612304688,240.574295043945,565.384704589844,220.543609619141,439.112335205078,252.663970947266,"SW"
